,x
31897_at,-0.414978525
38997_at,-0.415122044
32216_r_at,-0.416512381
40452_at,-0.416651167
37539_at,-0.417705542
1125_s_at,-0.417935315
35275_at,-0.41834552
34160_at,-0.418739027
31943_g_at,-0.418944208
32190_at,-0.419224157
39065_s_at,-0.420234148
33244_at,-0.4203596
32288_r_at,-0.420875353
2039_s_at,-0.420957304
1643_g_at,-0.421030074
39614_at,-0.422155193
38081_at,-0.422754312
32985_at,-0.423198495
38471_r_at,-0.423199767
38655_at,-0.423393271
39062_at,-0.423678347
38630_at,-0.423772535
33989_f_at,-0.424559869
1825_at,-0.42482449
35724_at,-0.425050208
406_at,-0.425394323
37106_at,-0.425473573
1268_at,-0.425910479
36612_at,-0.426081494
37841_at,-0.426540721
37294_at,-0.426971405
38823_s_at,-0.427061642
32632_g_at,-0.427078617
37327_at,-0.427761642
39436_at,-0.428121684
31431_at,-0.429849716
1527_s_at,-0.429908359
691_g_at,-0.430487127
38042_at,-0.430528128
31342_at,-0.430675376
32174_at,-0.431869963
37598_at,-0.433193663
32635_at,-0.434006947
37578_at,-0.434427965
38261_at,-0.434494589
AFFX-BioDn-5_at,-0.434775351
37874_at,-0.434984015
37483_at,-0.435915379
39809_at,-0.435928268
37280_at,-0.436676856
280_g_at,-0.436711942
1319_at,-0.436919872
35684_at,-0.437315974
1563_s_at,-0.43796588
33890_at,-0.439371474
38409_at,-0.439869749
35314_at,-0.440933459
1276_g_at,-0.441436446
34820_at,-0.442058349
1879_at,-0.443456556
37680_at,-0.443483266
40367_at,-0.443728195
1069_at,-0.443761282
2089_s_at,-0.444338792
39597_at,-0.444590775
40642_at,-0.444664021
39623_at,-0.444929298
1005_at,-0.445706605
39700_at,-0.446923087
647_at,-0.447679393
33703_f_at,-0.44849229
34642_at,-0.448539596
479_at,-0.448620371
36834_at,-0.448778486
40448_at,-0.448839168
38717_at,-0.449252958
32076_at,-0.450292351
34213_at,-0.45089666
33399_at,-0.450956256
39119_s_at,-0.451787308
1347_at,-0.451922352
884_at,-0.452581812
1546_at,-0.452820153
33404_at,-0.453819333
35633_at,-0.453909829
31432_g_at,-0.453943409
40186_at,-0.454127348
38110_at,-0.454191937
41288_at,-0.454203059
33891_at,-0.454229787
31844_at,-0.455466687
33414_at,-0.455542977
34751_at,-0.455742257
31737_at,-0.455893145
31691_g_at,-0.456456593
40885_s_at,-0.456665197
31622_f_at,-0.456768753
35663_at,-0.457005959
35909_at,-0.457211522
34866_at,-0.457759037
36708_at,-0.457894989
37437_at,-0.458220787
33865_at,-0.458576679
2094_s_at,-0.459909562
32103_at,-0.461090633
32506_at,-0.461142121
AFFX-BioDn-3_at,-0.46158406
34180_at,-0.4618182
38126_at,-0.461921671
182_at,-0.462153918
542_at,-0.4623342
41485_at,-0.465212199
38150_at,-0.465755516
35194_at,-0.466066301
40077_at,-0.46756567
31944_at,-0.467908715
2049_s_at,-0.467937402
41291_at,-0.46839778
40792_s_at,-0.468504528
654_at,-0.468618553
32098_at,-0.469043612
32239_at,-0.469413488
32574_at,-0.469876357
36618_g_at,-0.47052289
120_at,-0.47077862
36537_at,-0.470996463
33412_at,-0.471025473
32215_i_at,-0.471049132
40496_at,-0.471799968
1713_s_at,-0.47222512
1656_s_at,-0.472526237
38120_at,-0.473089054
33929_at,-0.473491004
33895_at,-0.473866063
35396_at,-0.474747732
36499_at,-0.475056374
34296_at,-0.475422681
35363_at,-0.475425464
33836_at,-0.476116341
35781_g_at,-0.476300425
38674_at,-0.476454791
41225_at,-0.476476503
738_at,-0.476525855
40990_at,-0.476757252
1498_at,-0.476846745
33322_i_at,-0.47714778
40095_at,-0.477827035
41168_at,-0.478413499
39757_at,-0.479028485
41610_at,-0.479369703
41753_at,-0.480483484
33452_at,-0.480692343
35316_at,-0.482268697
38022_s_at,-0.48267243
36861_at,-0.483778651
38313_at,-0.484789055
AFFX-YEL021w/URA3_at,-0.484969273
31827_s_at,-0.485282908
40853_at,-0.485380117
36018_at,-0.48561438
36634_at,-0.486258629
38122_at,-0.486954324
1224_at,-0.487364115
32140_at,-0.487552583
38317_at,-0.487717008
34780_at,-0.487991594
33413_at,-0.488301684
40514_at,-0.488812261
38656_s_at,-0.489124024
32624_at,-0.489347059
AFFX-HUMGAPDH/M33197_M_at,-0.489516556
34778_at,-0.489682349
37484_at,-0.490052358
38968_at,-0.49067745
38700_at,-0.490708389
38086_at,-0.490759692
34202_at,-0.491007759
1718_at,-0.491625583
40468_at,-0.491784792
39409_at,-0.4918
38500_at,-0.492267232
39642_at,-0.492351946
39003_at,-0.492521827
39082_at,-0.493717086
33823_at,-0.493761547
1225_g_at,-0.494111969
34276_at,-0.495152611
32730_at,-0.495420386
35785_at,-0.497253032
31481_s_at,-0.498057143
38078_at,-0.498337403
AFFX-BioC-3_at,-0.49853662
37542_at,-0.498672312
37486_f_at,-0.499240677
37994_at,-0.499417599
38730_at,-0.499894081
36495_at,-0.499996249
32057_at,-0.500374672
41273_at,-0.5005775
31850_at,-0.501624663
34283_at,-0.503407907
38233_at,-0.503739628
35648_at,-0.503978735
36215_at,-0.504503729
38049_g_at,-0.505406844
38612_at,-0.506101431
40717_at,-0.506800819
34318_at,-0.506823315
39127_f_at,-0.507126059
36044_at,-0.507164836
40423_at,-0.507335676
36668_at,-0.508220045
40113_at,-0.508882013
AFFX-HUMGAPDH/M33197_5_at,-0.510091357
35289_at,-0.510654518
33235_at,-0.510693909
33370_r_at,-0.51197507
1045_s_at,-0.513275513
32175_at,-0.513441373
36657_at,-0.515342842
36202_at,-0.515841223
33367_s_at,-0.515954738
37304_at,-0.5164293
41320_s_at,-0.516507267
40303_at,-0.517113723
39532_at,-0.517295539
34265_at,-0.517492703
32724_at,-0.517511594
1325_at,-0.51830553
37421_f_at,-0.51907883
999_at,-0.521121299
850_r_at,-0.521293466
408_at,-0.522278698
37808_at,-0.524003631
35833_at,-0.52419044
1047_s_at,-0.524362179
37641_at,-0.524849777
39395_at,-0.524916224
34703_f_at,-0.525055449
36617_at,-0.525520398
37399_at,-0.526820704
609_f_at,-0.52752101
37827_r_at,-0.528124289
38021_at,-0.528133457
37876_at,-0.528189353
36493_at,-0.528195445
33410_at,-0.528242241
1833_at,-0.528736014
34520_at,-0.528988139
38764_at,-0.52923298
33381_at,-0.530306504
36009_at,-0.530874969
40369_f_at,-0.532398772
38138_at,-0.532929754
36070_at,-0.534870453
36785_at,-0.535670048
39091_at,-0.537462217
36925_at,-0.537531917
36073_at,-0.537580866
2087_s_at,-0.53808368
32317_s_at,-0.538205705
41027_at,-0.538222494
38882_r_at,-0.538694172
224_at,-0.538757953
1103_at,-0.540267417
38004_at,-0.541409003
38118_at,-0.542007076
34887_at,-0.542836683
1537_at,-0.543474298
35792_at,-0.544931672
37203_at,-0.545920749
39542_at,-0.545992595
32808_at,-0.550770418
38420_at,-0.551041839
37604_at,-0.551235144
2000_at,-0.554564371
34898_at,-0.554599455
625_at,-0.555248752
AFFX-HSAC07/X00351_M_at,-0.555299152
994_at,-0.556007218
39841_at,-0.557826805
1717_s_at,-0.558090421
2031_s_at,-0.558573522
31804_f_at,-0.559121851
33323_r_at,-0.559217458
36585_at,-0.559313813
39345_at,-0.559556575
33118_at,-0.559786042
40839_at,-0.562094148
31854_at,-0.564930176
38469_at,-0.565456346
41446_f_at,-0.565690683
37038_at,-0.565718658
31682_s_at,-0.566839489
38740_at,-0.56703346
40279_at,-0.56866204
1369_s_at,-0.568821387
37448_s_at,-0.570973779
36162_at,-0.570997702
36128_at,-0.571889614
40790_at,-0.571947172
40387_at,-0.571948282
36508_at,-0.571987062
34860_g_at,-0.573732745
41535_at,-0.574649515
36175_s_at,-0.576195363
36984_f_at,-0.57869121
38367_s_at,-0.578698261
32583_at,-0.579218682
39416_at,-0.579543607
38881_i_at,-0.580224365
41198_at,-0.580832633
35878_at,-0.581298004
38099_r_at,-0.582791788
39071_at,-0.583551979
1731_at,-0.58404322
40961_at,-0.584752967
33442_at,-0.585749631
35614_at,-0.586018846
932_i_at,-0.586493143
35158_at,-0.586965429
39358_at,-0.587539418
32169_at,-0.588412796
1034_at,-0.588580919
36101_s_at,-0.589213501
35754_at,-0.589971089
41184_s_at,-0.591157841
628_at,-0.591159262
953_g_at,-0.592003504
37723_at,-0.592154142
37631_at,-0.59258777
717_at,-0.593011999
933_f_at,-0.593746603
40505_at,-0.593863905
32562_at,-0.594203096
36629_at,-0.596728602
37307_at,-0.596817872
38010_at,-0.597249693
1675_at,-0.598154326
40046_r_at,-0.598436314
41768_at,-0.598594854
32786_at,-0.600240792
32667_at,-0.60052888
38750_at,-0.600875593
34335_at,-0.602846845
36132_at,-0.603182385
32338_at,-0.607393611
40899_at,-0.607465874
33374_at,-0.608263683
35922_at,-0.608360342
40425_at,-0.608720708
35414_s_at,-0.608738904
1752_at,-0.611431422
37929_at,-0.612198689
1934_s_at,-0.61261001
37043_at,-0.614490058
40480_s_at,-0.614547544
32755_at,-0.615384909
39544_at,-0.616035929
33487_at,-0.618054598
38403_at,-0.61872914
36536_at,-0.61941301
973_at,-0.619692218
39755_at,-0.62053512
35848_at,-0.620587393
33387_at,-0.620735488
36979_at,-0.621134248
39706_at,-0.62195438
435_g_at,-0.622843446
38019_at,-0.622854194
1368_at,-0.623149006
40375_at,-0.624054577
553_g_at,-0.626097598
37241_at,-0.62980662
41481_at,-0.630682659
36021_at,-0.630993173
37272_at,-0.631835796
41783_at,-0.631975127
35703_at,-0.633513483
33862_at,-0.634069172
1672_f_at,-0.634763983
368_at,-0.634956093
38064_at,-0.635166487
37816_at,-0.636687866
529_at,-0.63673356
40365_at,-0.637851245
33701_at,-0.638630312
34091_s_at,-0.638915437
34786_at,-0.639130033
40671_g_at,-0.640710012
38254_at,-0.643133204
40019_at,-0.643350565
32043_at,-0.643511434
36106_at,-0.645731688
41489_at,-0.64602169
37286_at,-0.646265115
31869_at,-0.646343787
39945_at,-0.646647921
34198_at,-0.646875971
40309_at,-0.648134495
35704_at,-0.648547791
36142_at,-0.650895249
700_s_at,-0.653039441
1035_g_at,-0.655110123
41139_at,-0.655612151
661_at,-0.655716334
41220_at,-0.655932125
34404_at,-0.65753701
39147_g_at,-0.657622392
39556_at,-0.659764481
AFFX-HSAC07/X00351_5_at,-0.659819424
38428_at,-0.660095565
36062_at,-0.66019458
40966_at,-0.661334145
39332_at,-0.662370707
33702_f_at,-0.663073349
36262_at,-0.664064868
1974_s_at,-0.665700048
40350_at,-0.666183091
36497_at,-0.667929509
35174_i_at,-0.668017269
36792_at,-0.668748729
36667_at,-0.669033873
227_g_at,-0.669092782
41498_at,-0.670377679
37450_r_at,-0.670625281
1243_at,-0.670647976
32164_at,-0.670943753
34693_at,-0.672488674
39324_at,-0.673197376
359_at,-0.67348154
34348_at,-0.674162033
34767_at,-0.67518704
41401_at,-0.675659397
1857_at,-0.675855535
37363_at,-0.675894417
40370_f_at,-0.676436677
41176_at,-0.67675186
39019_at,-0.677216359
38972_at,-0.677936052
39738_at,-0.678054835
32796_f_at,-0.679071397
38405_at,-0.6791316
36911_at,-0.679924786
35766_at,-0.682801928
39756_g_at,-0.683896163
39166_s_at,-0.684301342
36091_at,-0.685728402
36711_at,-0.68635544
37037_at,-0.687150358
33240_at,-0.690284634
33377_at,-0.690778319
38976_at,-0.690922737
40504_at,-0.691802453
37426_at,-0.692239868
38223_at,-0.693014195
1558_g_at,-0.694450631
1913_at,-0.699377228
31609_s_at,-0.700173622
38643_at,-0.700260666
41416_at,-0.700949572
39964_at,-0.703442479
33411_g_at,-0.704093833
33213_g_at,-0.705433992
41470_at,-0.706669954
1495_at,-0.707356788
36791_g_at,-0.707805259
31867_at,-0.711104925
33700_at,-0.711203204
32963_s_at,-0.712964031
36134_at,-0.71381013
36935_at,-0.715661888
41809_at,-0.716339444
41294_at,-0.717791757
34162_at,-0.718063023
31892_at,-0.719480699
37351_at,-0.720065829
40701_at,-0.72013491
33824_at,-0.722487252
34390_at,-0.722977766
36980_at,-0.725182279
41350_at,-0.726337679
36625_at,-0.726675146
39008_at,-0.727619773
38385_at,-0.727913952
37678_at,-0.728931272
34818_at,-0.730086055
40127_at,-0.730879733
31671_at,-0.732025944
35822_at,-0.732382546
38760_f_at,-0.732527621
35200_at,-0.733215954
37513_at,-0.73406897
239_at,-0.73470231
818_s_at,-0.736406785
39058_at,-0.736438847
39298_at,-0.737012387
35794_at,-0.737094092
34853_at,-0.737336767
37422_at,-0.738038041
36543_at,-0.738351796
2061_at,-0.738502677
38051_at,-0.738584532
36130_f_at,-0.738723453
39329_at,-0.739356806
543_g_at,-0.740856668
33825_at,-0.742002612
38835_at,-0.742394089
41362_at,-0.742825211
38323_at,-0.744979751
33436_at,-0.745498605
36659_at,-0.745857275
37625_at,-0.746171277
38761_s_at,-0.746741455
40631_at,-0.748041876
2052_g_at,-0.748161805
1678_g_at,-0.74986331
1826_at,-0.752330486
40803_at,-0.752978823
41700_at,-0.753434914
38374_at,-0.754295736
2053_at,-0.754731512
1669_at,-0.754825356
38147_at,-0.755575078
33446_at,-0.755926631
35698_at,-0.756175936
34739_at,-0.758738746
36159_s_at,-0.763019798
38047_at,-0.76791654
1984_s_at,-0.768076835
38013_at,-0.76886278
1147_at,-0.769563879
41839_at,-0.770065554
35017_f_at,-0.770540628
2058_s_at,-0.770661354
37242_at,-0.770779209
2059_s_at,-0.771973754
608_at,-0.772234932
38575_at,-0.773341028
38127_at,-0.775252298
41747_s_at,-0.777879908
37842_at,-0.779217768
35747_at,-0.780420428
35004_at,-0.780789351
39410_at,-0.787528336
39069_at,-0.790925912
821_s_at,-0.791788127
33107_at,-0.792493467
40581_at,-0.79314389
37251_s_at,-0.796413638
37185_at,-0.797594829
35214_at,-0.79810119
37449_i_at,-0.798427047
41354_at,-0.799322209
1364_at,-0.800350715
40035_at,-0.800463317
34376_at,-0.800696875
32275_at,-0.802733222
32034_at,-0.803220984
40069_at,-0.804999161
38194_s_at,-0.805896975
40051_at,-0.807129505
770_at,-0.808282002
36089_at,-0.809045805
41559_at,-0.80912964
37565_at,-0.809513169
40777_at,-0.811836861
40541_at,-0.812344545
1451_s_at,-0.812438402
32648_at,-0.814560329
34311_at,-0.817568778
38241_at,-0.818430077
36976_at,-0.821687659
39333_at,-0.822248349
33730_at,-0.824596151
1057_at,-0.824740585
1939_at,-0.825321717
37762_at,-0.825854692
33386_at,-0.829825398
32781_f_at,-0.830595949
32251_at,-0.833309045
36849_at,-0.834421476
40155_at,-0.834463238
1375_s_at,-0.835056429
35352_at,-0.835232217
38551_at,-0.835635264
41300_s_at,-0.836930054
33942_s_at,-0.83929862
1736_at,-0.840123284
39754_at,-0.84143189
36057_at,-0.841697326
35844_at,-0.842059533
226_at,-0.843164303
38066_at,-0.847590983
37310_at,-0.849704867
34155_s_at,-0.853603707
35985_at,-0.856840343
41628_at,-0.859262577
31488_s_at,-0.859758367
39352_at,-0.860653206
37027_at,-0.8663923
159_at,-0.867390249
33238_at,-0.869033749
36921_at,-0.869994753
41385_at,-0.870475363
35742_at,-0.873468013
38370_at,-0.875166592
1052_s_at,-0.877229215
36989_at,-0.878850043
39939_at,-0.879731801
37279_at,-0.880842549
32350_at,-0.882508095
1011_s_at,-0.885088325
39829_at,-0.885150997
37747_at,-0.888028172
33800_at,-0.889975097
36790_at,-0.890713577
38356_at,-0.89489344
160043_at,-0.895430819
1664_at,-0.896459589
32148_at,-0.896601968
2044_s_at,-0.901975537
33299_at,-0.903781431
39247_at,-0.908082219
39120_at,-0.911630759
1571_f_at,-0.911929035
41215_s_at,-0.913132809
32664_at,-0.913202184
35193_at,-0.916361068
35780_at,-0.91696674
32112_s_at,-0.919919882
37669_s_at,-0.920358355
33440_at,-0.926167725
39330_s_at,-0.928544234
32696_at,-0.928619845
33355_at,-0.930476506
32119_at,-0.93185449
342_at,-0.93457063
1237_at,-0.936074778
35831_at,-0.937395756
32529_at,-0.94370864
37958_at,-0.944442829
34688_at,-0.944487796
32252_at,-0.944734615
31672_g_at,-0.945890977
36899_at,-0.949077229
35980_at,-0.950834006
36995_at,-0.950840023
35824_at,-0.951897398
35669_at,-0.953172659
32612_at,-0.956962815
41503_at,-0.957787441
38411_at,-0.964555164
34417_at,-0.966457767
38207_at,-0.96718614
34312_at,-0.96758834
2057_g_at,-0.969025136
35977_at,-0.973845687
33232_at,-0.974717003
40556_at,-0.977779142
41654_at,-0.984769808
41000_at,-0.984778704
1737_s_at,-0.990369144
36496_at,-0.990830223
38928_r_at,-0.991381758
35315_at,-0.996322397
41138_at,-0.997585593
38087_s_at,-0.997615987
41815_at,-1.002653599
38748_at,-1.003373646
38408_at,-1.003607585
1064_at,-1.004544616
37033_s_at,-1.004823769
684_at,-1.004924701
36550_at,-1.005441474
35692_at,-1.012701671
37032_at,-1.015836119
32193_at,-1.017045399
32780_at,-1.017311337
39967_at,-1.017555844
33833_at,-1.01777463
34718_at,-1.021758475
38642_at,-1.02190343
1814_at,-1.022927439
41158_at,-1.024171266
35964_at,-1.030300769
38220_at,-1.03392477
37202_at,-1.035717333
38427_at,-1.037088337
33904_at,-1.04453755
35168_f_at,-1.046313806
36455_at,-1.046906097
41049_at,-1.04718386
39781_at,-1.048780161
859_at,-1.051441474
1039_s_at,-1.053250091
33405_at,-1.05403697
33847_s_at,-1.054489468
36239_at,-1.057768834
1478_at,-1.059809059
36059_at,-1.063283211
37215_at,-1.066769085
38637_at,-1.070499866
33131_at,-1.073434505
39366_at,-1.077063368
718_at,-1.078110094
35966_at,-1.078598049
31465_g_at,-1.080944043
37799_at,-1.08278714
33353_at,-1.084960968
36521_at,-1.086988106
1651_at,-1.089327426
33212_at,-1.091117413
35342_at,-1.094259158
40409_at,-1.09512089
2054_g_at,-1.101889649
36319_at,-1.106338179
38745_at,-1.10778738
34797_at,-1.108699625
36308_at,-1.11106482
37374_at,-1.117307617
35938_at,-1.117998263
40385_at,-1.118261295
40386_r_at,-1.123133316
34163_g_at,-1.126457455
40213_at,-1.129579348
40454_at,-1.131279747
40193_at,-1.136540284
1648_at,-1.138510274
36454_at,-1.139301955
41449_at,-1.139927568
36502_at,-1.145305736
37225_at,-1.147622105
36873_at,-1.15838161
32378_at,-1.160247905
38722_at,-1.161224967
907_at,-1.168515303
32593_at,-1.169075879
1741_s_at,-1.172988238
32154_at,-1.175944736
659_g_at,-1.176404646
37754_at,-1.179657391
2019_s_at,-1.183739832
40780_at,-1.196697298
41739_s_at,-1.199210997
851_s_at,-1.199655022
33721_at,-1.202972131
33705_at,-1.208456691
37614_g_at,-1.209452947
232_at,-1.209555633
317_at,-1.213101825
40621_at,-1.215115458
32794_g_at,-1.219529511
32787_at,-1.219672073
34777_at,-1.220865272
37576_at,-1.221378964
31862_at,-1.22238714
34840_at,-1.22712464
2017_s_at,-1.22942144
32027_at,-1.232537044
32643_at,-1.233333245
37008_r_at,-1.238291028
39099_at,-1.239523717
333_s_at,-1.242910905
37611_at,-1.244108466
37534_at,-1.245960795
41872_at,-1.253577545
32210_at,-1.25411696
35372_r_at,-1.254918701
36589_at,-1.255974567
1491_at,-1.259653319
39032_at,-1.25971362
38842_at,-1.262986508
36577_at,-1.263091564
41177_at,-1.266012393
36149_at,-1.267052164
39575_at,-1.268629441
35926_s_at,-1.27260933
40516_at,-1.280104247
37755_at,-1.289637098
41439_at,-1.292452862
32314_g_at,-1.293249098
31477_at,-1.298368238
34472_at,-1.301157729
2020_at,-1.305221066
672_at,-1.306149697
39631_at,-1.315389772
872_i_at,-1.318666215
40071_at,-1.321353248
37025_at,-1.323683869
31886_at,-1.332758607
32297_s_at,-1.335449953
1915_s_at,-1.33559631
34802_at,-1.336836566
977_s_at,-1.337699309
1815_g_at,-1.339933025
37283_at,-1.345753109
36491_at,-1.346398681
266_s_at,-1.348381474
649_s_at,-1.354008489
37671_at,-1.354262796
483_g_at,-1.363285581
33127_at,-1.368258507
37908_at,-1.374665123
34800_at,-1.375234223
32305_at,-1.387090191
41690_at,-1.387336691
33866_at,-1.387571411
38433_at,-1.38892037
33809_at,-1.392856991
38112_g_at,-1.394199041
34842_at,-1.39531933
35829_at,-1.396090286
1396_at,-1.397387166
33328_at,-1.39819792
995_g_at,-1.405190074
40079_at,-1.406600784
753_at,-1.407802045
